year,variable,value,zip code
2017,percent_bachelors_degree_or_higher,34.9,68128
2017,percent_bachelors_degree_or_higher,23.4,43830
2017,percent_bachelors_degree_or_higher,22.7,53104
2017,percent_bachelors_degree_or_higher,0,96105
2017,percent_bachelors_degree_or_higher,2.5,93203
2017,percent_bachelors_degree_or_higher,28.6,52233
2017,percent_bachelors_degree_or_higher,10.8,78570
2017,percent_bachelors_degree_or_higher,0,71772
2017,percent_bachelors_degree_or_higher,49.1,01536
2017,percent_bachelors_degree_or_higher,22.5,39327
2017,percent_bachelors_degree_or_higher,25,70632
2017,percent_bachelors_degree_or_higher,20.7,68780
2017,percent_bachelors_degree_or_higher,38.3,43029
2017,percent_bachelors_degree_or_higher,14.7,48885
2017,percent_bachelors_degree_or_higher,10.8,96021
2017,percent_bachelors_degree_or_higher,30,85396
2017,percent_bachelors_degree_or_higher,25.1,58733
2017,percent_bachelors_degree_or_higher,29.4,70461
2017,percent_bachelors_degree_or_higher,53.6,80211
2017,percent_bachelors_degree_or_higher,13.6,44827
2017,percent_bachelors_degree_or_higher,50.7,02451
2017,percent_bachelors_degree_or_higher,4.3,60437
2017,percent_bachelors_degree_or_higher,9,49322
2017,percent_bachelors_degree_or_higher,12.9,73042
2017,percent_bachelors_degree_or_higher,38.1,20762
2017,percent_bachelors_degree_or_higher,17.4,84761
2017,percent_bachelors_degree_or_higher,10.7,47465
2017,percent_bachelors_degree_or_higher,52.7,06611
2017,percent_bachelors_degree_or_higher,18,32909
2017,percent_bachelors_degree_or_higher,35.4,12165
2017,percent_bachelors_degree_or_higher,20.7,28462
2017,percent_bachelors_degree_or_higher,9.2,57224
2017,percent_bachelors_degree_or_higher,9.9,75227
2017,percent_bachelors_degree_or_higher,13.5,57472
2017,percent_bachelors_degree_or_higher,48.7,80228
2017,percent_bachelors_degree_or_higher,12.2,14070
2017,percent_bachelors_degree_or_higher,28.6,48848
2017,percent_bachelors_degree_or_higher,49.2,08530
2017,percent_bachelors_degree_or_higher,61.3,17779
2017,percent_bachelors_degree_or_higher,12.9,36321
2017,percent_bachelors_degree_or_higher,29.6,88065
2017,percent_bachelors_degree_or_higher,12.1,64873
2017,percent_bachelors_degree_or_higher,8.3,42450
2017,percent_bachelors_degree_or_higher,19.2,57313
2017,percent_bachelors_degree_or_higher,71.7,98075
2017,percent_bachelors_degree_or_higher,18,40214
2017,percent_bachelors_degree_or_higher,12.3,92201
2017,percent_bachelors_degree_or_higher,33.6,79566
2017,percent_bachelors_degree_or_higher,13.5,47619
2017,percent_bachelors_degree_or_higher,6.1,78021
2017,percent_bachelors_degree_or_higher,6.2,25113
2017,percent_bachelors_degree_or_higher,11.4,64484
2017,percent_bachelors_degree_or_higher,27,30560
2017,percent_bachelors_degree_or_higher,17.5,89460
2017,percent_bachelors_degree_or_higher,21.2,62548
2017,percent_bachelors_degree_or_higher,41,44143
2017,percent_bachelors_degree_or_higher,13,43569
2017,percent_bachelors_degree_or_higher,17.9,64761
2017,percent_bachelors_degree_or_higher,18.3,62056
2017,percent_bachelors_degree_or_higher,0,93528
2017,percent_bachelors_degree_or_higher,64,75214
2017,percent_bachelors_degree_or_higher,18.4,53960
2017,percent_bachelors_degree_or_higher,18.5,92059
2017,percent_bachelors_degree_or_higher,26.7,95665
2017,percent_bachelors_degree_or_higher,29.9,33759
2017,percent_bachelors_degree_or_higher,34.7,93013
2017,percent_bachelors_degree_or_higher,17.3,24970
2017,percent_bachelors_degree_or_higher,29.5,55107
2017,percent_bachelors_degree_or_higher,13.2,65723
2017,percent_bachelors_degree_or_higher,14.2,62084
2017,percent_bachelors_degree_or_higher,20.2,69033
2017,percent_bachelors_degree_or_higher,32,61864
2017,percent_bachelors_degree_or_higher,21,76351
2017,percent_bachelors_degree_or_higher,30.1,36607
2017,percent_bachelors_degree_or_higher,12,71292
2017,percent_bachelors_degree_or_higher,60.6,53044
2017,percent_bachelors_degree_or_higher,34.6,13053
2017,percent_bachelors_degree_or_higher,16.7,13101
2017,percent_bachelors_degree_or_higher,56.1,03907
2017,percent_bachelors_degree_or_higher,30.5,59860
2017,percent_bachelors_degree_or_higher,22.3,15449
2017,percent_bachelors_degree_or_higher,11.3,29726
2017,percent_bachelors_degree_or_higher,15.7,08835
2017,percent_bachelors_degree_or_higher,47.8,02171
2017,percent_bachelors_degree_or_higher,64,43202
2017,percent_bachelors_degree_or_higher,8.3,56720
2017,percent_bachelors_degree_or_higher,14.4,50039
2017,percent_bachelors_degree_or_higher,49.7,66215
2017,percent_bachelors_degree_or_higher,17.4,80624
2017,percent_bachelors_degree_or_higher,10.1,72040
2017,percent_bachelors_degree_or_higher,42.4,67563
2017,percent_bachelors_degree_or_higher,3.9,42048
2017,percent_bachelors_degree_or_higher,35.1,18913
2017,percent_bachelors_degree_or_higher,11,62882
2017,percent_bachelors_degree_or_higher,14.4,53808
2017,percent_bachelors_degree_or_higher,14.7,83113
2017,percent_bachelors_degree_or_higher,56.7,33154
2017,percent_bachelors_degree_or_higher,46.9,70508
2017,percent_bachelors_degree_or_higher,10.7,47457
2017,percent_bachelors_degree_or_higher,40.1,83713
2017,percent_bachelors_degree_or_higher,56.4,02671
2017,percent_bachelors_degree_or_higher,12.8,19358
2017,percent_bachelors_degree_or_higher,37.9,67067
2017,percent_bachelors_degree_or_higher,12.7,13654
2017,percent_bachelors_degree_or_higher,7.5,25529
2017,percent_bachelors_degree_or_higher,38.4,77003
2017,percent_bachelors_degree_or_higher,24.1,12190
2017,percent_bachelors_degree_or_higher,11.3,73529
2017,percent_bachelors_degree_or_higher,59.7,59463
2017,percent_bachelors_degree_or_higher,"-666,666,666",01199
2017,percent_bachelors_degree_or_higher,"-666,666,666",80293
2017,percent_bachelors_degree_or_higher,16,11722
2017,percent_bachelors_degree_or_higher,29.4,53561
2017,percent_bachelors_degree_or_higher,13.3,46048
2017,percent_bachelors_degree_or_higher,40.7,90630
2017,percent_bachelors_degree_or_higher,17,38344
2017,percent_bachelors_degree_or_higher,19.3,62656
2017,percent_bachelors_degree_or_higher,0,82229
2017,percent_bachelors_degree_or_higher,22.6,30527
2017,percent_bachelors_degree_or_higher,15.6,58759
2017,percent_bachelors_degree_or_higher,16.8,14801
2017,percent_bachelors_degree_or_higher,18.9,51012
2017,percent_bachelors_degree_or_higher,13.4,58017
2017,percent_bachelors_degree_or_higher,18.5,52171
2017,percent_bachelors_degree_or_higher,16.1,35621
2017,percent_bachelors_degree_or_higher,4.4,65534
2017,percent_bachelors_degree_or_higher,38.3,44126
2017,percent_bachelors_degree_or_higher,14.9,53937
2017,percent_bachelors_degree_or_higher,14.5,64134
2017,percent_bachelors_degree_or_higher,6.3,47989
2017,percent_bachelors_degree_or_higher,16.6,95236
2017,percent_bachelors_degree_or_higher,15.5,57620
2017,percent_bachelors_degree_or_higher,4.7,93307
2017,percent_bachelors_degree_or_higher,12.1,33844
2017,percent_bachelors_degree_or_higher,21.6,66724
2017,percent_bachelors_degree_or_higher,18.3,02876
2017,percent_bachelors_degree_or_higher,20.9,25844
2017,percent_bachelors_degree_or_higher,36.8,03259
2017,percent_bachelors_degree_or_higher,14,97346
2017,percent_bachelors_degree_or_higher,20.1,28714
2017,percent_bachelors_degree_or_higher,4.9,92309
2017,percent_bachelors_degree_or_higher,56.9,80109
2017,percent_bachelors_degree_or_higher,0,25115
2017,percent_bachelors_degree_or_higher,23.6,55041
2017,percent_bachelors_degree_or_higher,27,16730
2017,percent_bachelors_degree_or_higher,14,14218
2017,percent_bachelors_degree_or_higher,48.5,14228
2017,percent_bachelors_degree_or_higher,33.3,30332
2017,percent_bachelors_degree_or_higher,54.1,01561
2017,percent_bachelors_degree_or_higher,11.4,64790
2017,percent_bachelors_degree_or_higher,5.9,76854
2017,percent_bachelors_degree_or_higher,29.8,97419
2017,percent_bachelors_degree_or_higher,25.1,77961
2017,percent_bachelors_degree_or_higher,12.6,68748
2017,percent_bachelors_degree_or_higher,5.6,68761
2017,percent_bachelors_degree_or_higher,41.3,70125
2017,percent_bachelors_degree_or_higher,31.4,98042
2017,percent_bachelors_degree_or_higher,5.3,58266
2017,percent_bachelors_degree_or_higher,0,92267
2017,percent_bachelors_degree_or_higher,23.3,11417
2017,percent_bachelors_degree_or_higher,29.7,03901
2017,percent_bachelors_degree_or_higher,63.5,02129
2017,percent_bachelors_degree_or_higher,15.4,34472
2017,percent_bachelors_degree_or_higher,37,55802
2017,percent_bachelors_degree_or_higher,38.3,05068
2017,percent_bachelors_degree_or_higher,0,61941
2017,percent_bachelors_degree_or_higher,45.4,90041
2017,percent_bachelors_degree_or_higher,16.9,25854
2017,percent_bachelors_degree_or_higher,0,40844
2017,percent_bachelors_degree_or_higher,26.7,11206
2017,percent_bachelors_degree_or_higher,14.6,15747
2017,percent_bachelors_degree_or_higher,29.6,08016
2017,percent_bachelors_degree_or_higher,14,73501
2017,percent_bachelors_degree_or_higher,26.9,59011
2017,percent_bachelors_degree_or_higher,18.9,16051
2017,percent_bachelors_degree_or_higher,11.1,25081
2017,percent_bachelors_degree_or_higher,16.3,45365
2017,percent_bachelors_degree_or_higher,17.6,12093
2017,percent_bachelors_degree_or_higher,24.8,25025
2017,percent_bachelors_degree_or_higher,63,21146
2017,percent_bachelors_degree_or_higher,18.6,91767
2017,percent_bachelors_degree_or_higher,7.1,62087
2017,percent_bachelors_degree_or_higher,21.8,15765
2017,percent_bachelors_degree_or_higher,15.1,79252
2017,percent_bachelors_degree_or_higher,10.6,16404
2017,percent_bachelors_degree_or_higher,11.7,40374
2017,percent_bachelors_degree_or_higher,72.9,07452
2017,percent_bachelors_degree_or_higher,12.5,17238
2017,percent_bachelors_degree_or_higher,30.3,85023
2017,percent_bachelors_degree_or_higher,44.6,46204
2017,percent_bachelors_degree_or_higher,17.1,56263
2017,percent_bachelors_degree_or_higher,30.8,85632
2017,percent_bachelors_degree_or_higher,15.7,40737
2017,percent_bachelors_degree_or_higher,16.4,71328
2017,percent_bachelors_degree_or_higher,11.6,70512
2017,percent_bachelors_degree_or_higher,14.6,84329
2017,percent_bachelors_degree_or_higher,0,87543
2017,percent_bachelors_degree_or_higher,12.3,84736
2017,percent_bachelors_degree_or_higher,7.5,97639
2017,percent_bachelors_degree_or_higher,9.6,54104
2017,percent_bachelors_degree_or_higher,18.5,68842
2017,percent_bachelors_degree_or_higher,26.6,95345
2017,percent_bachelors_degree_or_higher,14.9,89169
2017,percent_bachelors_degree_or_higher,9.1,45146
2017,percent_bachelors_degree_or_higher,20.2,99729
2017,percent_bachelors_degree_or_higher,21.7,68781
2017,percent_bachelors_degree_or_higher,20.7,43213
2017,percent_bachelors_degree_or_higher,34.2,05681
2017,percent_bachelors_degree_or_higher,21.9,53581
2017,percent_bachelors_degree_or_higher,12.4,63549
2017,percent_bachelors_degree_or_higher,10,43345
2017,percent_bachelors_degree_or_higher,26.7,58059
2017,percent_bachelors_degree_or_higher,11.2,77464
2017,percent_bachelors_degree_or_higher,30.4,05775
2017,percent_bachelors_degree_or_higher,0,71345
2017,percent_bachelors_degree_or_higher,22.4,43105
2017,percent_bachelors_degree_or_higher,9.3,42647
2017,percent_bachelors_degree_or_higher,13,72941
2017,percent_bachelors_degree_or_higher,14.9,17233
2017,percent_bachelors_degree_or_higher,26.3,00921
2017,percent_bachelors_degree_or_higher,37,99004
2017,percent_bachelors_degree_or_higher,20.4,75801
2017,percent_bachelors_degree_or_higher,18.8,45402
2017,percent_bachelors_degree_or_higher,30.5,83533
2017,percent_bachelors_degree_or_higher,18.5,33604
2017,percent_bachelors_degree_or_higher,0,97712
2017,percent_bachelors_degree_or_higher,34.9,78758
2017,percent_bachelors_degree_or_higher,14.3,52701
2017,percent_bachelors_degree_or_higher,19.5,61412
2017,percent_bachelors_degree_or_higher,32.5,11411
2017,percent_bachelors_degree_or_higher,16.5,12072
2017,percent_bachelors_degree_or_higher,30.9,07803
2017,percent_bachelors_degree_or_higher,27.8,64804
2017,percent_bachelors_degree_or_higher,"-666,666,666",10165
2017,percent_bachelors_degree_or_higher,7.7,88311
2017,percent_bachelors_degree_or_higher,22.2,69348
2017,percent_bachelors_degree_or_higher,20.3,33014
2017,percent_bachelors_degree_or_higher,22.8,56050
2017,percent_bachelors_degree_or_higher,15,75418
2017,percent_bachelors_degree_or_higher,18.7,69024
2017,percent_bachelors_degree_or_higher,27,84715
2017,percent_bachelors_degree_or_higher,25.4,64482
2017,percent_bachelors_degree_or_higher,31.2,97031
2017,percent_bachelors_degree_or_higher,16.6,74957
2017,percent_bachelors_degree_or_higher,10,45861
2017,percent_bachelors_degree_or_higher,15.1,61832
2017,percent_bachelors_degree_or_higher,26.5,49321
2017,percent_bachelors_degree_or_higher,11,64641
2017,percent_bachelors_degree_or_higher,39.1,01037
2017,percent_bachelors_degree_or_higher,12.5,33563
2017,percent_bachelors_degree_or_higher,25.3,84651
2017,percent_bachelors_degree_or_higher,17.8,54166
2017,percent_bachelors_degree_or_higher,35.7,01036
2017,percent_bachelors_degree_or_higher,36.7,23894
2017,percent_bachelors_degree_or_higher,100,73705
2017,percent_bachelors_degree_or_higher,16.7,97463
2017,percent_bachelors_degree_or_higher,52.8,85286
2017,percent_bachelors_degree_or_higher,16.1,61041
2017,percent_bachelors_degree_or_higher,6,63436
2017,percent_bachelors_degree_or_higher,71.7,94539
2017,percent_bachelors_degree_or_higher,20,49128
2017,percent_bachelors_degree_or_higher,16.1,19706
2017,percent_bachelors_degree_or_higher,34.1,77580
2017,percent_bachelors_degree_or_higher,35.9,34683
2017,percent_bachelors_degree_or_higher,8.3,79735
2017,percent_bachelors_degree_or_higher,18.8,38232
2017,percent_bachelors_degree_or_higher,23.3,73730
2017,percent_bachelors_degree_or_higher,8.1,63851
2017,percent_bachelors_degree_or_higher,44.1,68046
2017,percent_bachelors_degree_or_higher,23.7,08882
2017,percent_bachelors_degree_or_higher,6.9,75216
2017,percent_bachelors_degree_or_higher,46.5,05358
2017,percent_bachelors_degree_or_higher,25.6,04330
2017,percent_bachelors_degree_or_higher,16,34614
2017,percent_bachelors_degree_or_higher,6.2,40729
2017,percent_bachelors_degree_or_higher,20.3,47971
2017,percent_bachelors_degree_or_higher,18.8,63438
2017,percent_bachelors_degree_or_higher,11.9,73565
2017,percent_bachelors_degree_or_higher,17.7,16374
2017,percent_bachelors_degree_or_higher,19.7,00771
2017,percent_bachelors_degree_or_higher,33,13116
2017,percent_bachelors_degree_or_higher,12.9,70578
2017,percent_bachelors_degree_or_higher,28.6,94531
2017,percent_bachelors_degree_or_higher,27.1,52586
2017,percent_bachelors_degree_or_higher,8,41605
2017,percent_bachelors_degree_or_higher,20.9,33525
2017,percent_bachelors_degree_or_higher,30.1,97707
2017,percent_bachelors_degree_or_higher,10.3,68923
2017,percent_bachelors_degree_or_higher,19.5,00705
2017,percent_bachelors_degree_or_higher,40,03256
2017,percent_bachelors_degree_or_higher,0,40110
2017,percent_bachelors_degree_or_higher,18.9,68727
2017,percent_bachelors_degree_or_higher,13.9,65770
2017,percent_bachelors_degree_or_higher,12.3,42642
2017,percent_bachelors_degree_or_higher,10.7,17508
2017,percent_bachelors_degree_or_higher,15.1,70570
2017,percent_bachelors_degree_or_higher,14.3,63867
2017,percent_bachelors_degree_or_higher,14.4,88030
2017,percent_bachelors_degree_or_higher,43.1,98253
2017,percent_bachelors_degree_or_higher,12.2,78252
2017,percent_bachelors_degree_or_higher,25.5,83276
2017,percent_bachelors_degree_or_higher,26,44484
2017,percent_bachelors_degree_or_higher,17.2,20620
2017,percent_bachelors_degree_or_higher,18.5,54810
2017,percent_bachelors_degree_or_higher,33.2,14420
2017,percent_bachelors_degree_or_higher,23.8,03839
2017,percent_bachelors_degree_or_higher,2.7,71631
2017,percent_bachelors_degree_or_higher,28.8,23664
2017,percent_bachelors_degree_or_higher,15.7,68757
2017,percent_bachelors_degree_or_higher,11,49646
2017,percent_bachelors_degree_or_higher,24.2,98362
2017,percent_bachelors_degree_or_higher,20.4,68826
2017,percent_bachelors_degree_or_higher,17.4,34667
2017,percent_bachelors_degree_or_higher,16.6,29568
2017,percent_bachelors_degree_or_higher,36.2,01702
2017,percent_bachelors_degree_or_higher,25.9,04631
2017,percent_bachelors_degree_or_higher,12.8,24270
2017,percent_bachelors_degree_or_higher,4.3,84336
2017,percent_bachelors_degree_or_higher,11.9,61319
2017,percent_bachelors_degree_or_higher,14.1,08345
2017,percent_bachelors_degree_or_higher,22.6,63042
2017,percent_bachelors_degree_or_higher,22.3,80737
2017,percent_bachelors_degree_or_higher,5.3,92301
2017,percent_bachelors_degree_or_higher,17.1,99720
2017,percent_bachelors_degree_or_higher,75.9,92037
2017,percent_bachelors_degree_or_higher,22.9,10977
2017,percent_bachelors_degree_or_higher,13.9,26101
2017,percent_bachelors_degree_or_higher,15.8,74565
2017,percent_bachelors_degree_or_higher,23.7,75154
2017,percent_bachelors_degree_or_higher,10.7,62426
2017,percent_bachelors_degree_or_higher,25.7,95356
2017,percent_bachelors_degree_or_higher,25.9,23180
2017,percent_bachelors_degree_or_higher,14,66509
2017,percent_bachelors_degree_or_higher,14,15346
2017,percent_bachelors_degree_or_higher,5.7,54542
2017,percent_bachelors_degree_or_higher,9.4,59915
2017,percent_bachelors_degree_or_higher,27.6,76710
2017,percent_bachelors_degree_or_higher,24.9,67756
2017,percent_bachelors_degree_or_higher,11.3,36482
2017,percent_bachelors_degree_or_higher,9.9,53969
2017,percent_bachelors_degree_or_higher,14.7,75426
2017,percent_bachelors_degree_or_higher,8.3,90063
2017,percent_bachelors_degree_or_higher,16.9,72111
2017,percent_bachelors_degree_or_higher,11.9,92250
2017,percent_bachelors_degree_or_higher,28.6,14102
2017,percent_bachelors_degree_or_higher,19.8,65023
2017,percent_bachelors_degree_or_higher,20.5,40071
2017,percent_bachelors_degree_or_higher,35.9,88042
2017,percent_bachelors_degree_or_higher,48,04079
2017,percent_bachelors_degree_or_higher,42.9,68845
2017,percent_bachelors_degree_or_higher,39,97342
2017,percent_bachelors_degree_or_higher,22.7,62338
2017,percent_bachelors_degree_or_higher,37.3,55337
2017,percent_bachelors_degree_or_higher,64.4,72207
2017,percent_bachelors_degree_or_higher,8.8,79772
2017,percent_bachelors_degree_or_higher,7.5,77029
2017,percent_bachelors_degree_or_higher,4.8,95543
2017,percent_bachelors_degree_or_higher,30,82212
2017,percent_bachelors_degree_or_higher,20.2,27916
2017,percent_bachelors_degree_or_higher,10.3,74942
2017,percent_bachelors_degree_or_higher,15.2,61603
2017,percent_bachelors_degree_or_higher,81.6,19312
2017,percent_bachelors_degree_or_higher,47.7,50226
2017,percent_bachelors_degree_or_higher,22.2,51559
2017,percent_bachelors_degree_or_higher,26.8,56334
2017,percent_bachelors_degree_or_higher,13,40177
2017,percent_bachelors_degree_or_higher,12.9,62362
2017,percent_bachelors_degree_or_higher,14.2,21213
2017,percent_bachelors_degree_or_higher,22.7,55092
2017,percent_bachelors_degree_or_higher,42.1,34217
2017,percent_bachelors_degree_or_higher,14.4,14551
2017,percent_bachelors_degree_or_higher,30.4,23303
2017,percent_bachelors_degree_or_higher,30.6,87028
2017,percent_bachelors_degree_or_higher,11.7,72744
2017,percent_bachelors_degree_or_higher,62.3,90265
2017,percent_bachelors_degree_or_higher,19.1,67544
2017,percent_bachelors_degree_or_higher,19.3,89801
2017,percent_bachelors_degree_or_higher,17.2,43547
2017,percent_bachelors_degree_or_higher,19.2,67450
2017,percent_bachelors_degree_or_higher,0,15520
2017,percent_bachelors_degree_or_higher,28.1,07065
2017,percent_bachelors_degree_or_higher,39.8,49071
2017,percent_bachelors_degree_or_higher,21.9,13335
2017,percent_bachelors_degree_or_higher,58,05766
2017,percent_bachelors_degree_or_higher,35.5,77068
2017,percent_bachelors_degree_or_higher,19.2,34450
2017,percent_bachelors_degree_or_higher,0,47863
2017,percent_bachelors_degree_or_higher,64.6,38103
2017,percent_bachelors_degree_or_higher,14.1,45714
2017,percent_bachelors_degree_or_higher,12.3,84073
2017,percent_bachelors_degree_or_higher,18.4,67337
2017,percent_bachelors_degree_or_higher,11.1,31546
2017,percent_bachelors_degree_or_higher,15.3,50163
2017,percent_bachelors_degree_or_higher,50.9,80113
2017,percent_bachelors_degree_or_higher,14.5,73052
2017,percent_bachelors_degree_or_higher,21.1,53040
2017,percent_bachelors_degree_or_higher,11,35622
2017,percent_bachelors_degree_or_higher,47.2,34109
2017,percent_bachelors_degree_or_higher,0,95305
2017,percent_bachelors_degree_or_higher,28.5,55733
2017,percent_bachelors_degree_or_higher,10.8,54515
2017,percent_bachelors_degree_or_higher,15.5,73439
2017,percent_bachelors_degree_or_higher,12.4,30817
2017,percent_bachelors_degree_or_higher,10.4,72167
2017,percent_bachelors_degree_or_higher,12.4,28555
2017,percent_bachelors_degree_or_higher,15.2,40972
2017,percent_bachelors_degree_or_higher,23.4,50595
2017,percent_bachelors_degree_or_higher,9.9,83639
2017,percent_bachelors_degree_or_higher,22.6,70563
2017,percent_bachelors_degree_or_higher,34.3,57033
2017,percent_bachelors_degree_or_higher,21.2,83520
2017,percent_bachelors_degree_or_higher,20.5,66938
2017,percent_bachelors_degree_or_higher,19.4,28376
2017,percent_bachelors_degree_or_higher,12.3,33851
2017,percent_bachelors_degree_or_higher,21,57039
2017,percent_bachelors_degree_or_higher,43.5,01609
2017,percent_bachelors_degree_or_higher,33.1,49615
2017,percent_bachelors_degree_or_higher,27.4,03813
2017,percent_bachelors_degree_or_higher,21.6,97030
2017,percent_bachelors_degree_or_higher,21.8,58355
2017,percent_bachelors_degree_or_higher,58,10605
2017,percent_bachelors_degree_or_higher,27.1,68870
2017,percent_bachelors_degree_or_higher,17.8,03470
2017,percent_bachelors_degree_or_higher,33.3,49825
2017,percent_bachelors_degree_or_higher,21.2,44021
2017,percent_bachelors_degree_or_higher,16.7,26662
2017,percent_bachelors_degree_or_higher,15.6,54459
2017,percent_bachelors_degree_or_higher,26.3,18915
2017,percent_bachelors_degree_or_higher,27.8,12808
2017,percent_bachelors_degree_or_higher,23.3,27249
2017,percent_bachelors_degree_or_higher,46.9,06850
2017,percent_bachelors_degree_or_higher,10.1,18833
2017,percent_bachelors_degree_or_higher,22.4,18347
2017,percent_bachelors_degree_or_higher,17.2,90604
2017,percent_bachelors_degree_or_higher,100,12862
2017,percent_bachelors_degree_or_higher,30.4,21919
2017,percent_bachelors_degree_or_higher,22.5,57070
2017,percent_bachelors_degree_or_higher,24.5,80818
2017,percent_bachelors_degree_or_higher,60.3,81027
2017,percent_bachelors_degree_or_higher,18,18407
2017,percent_bachelors_degree_or_higher,48.6,19610
2017,percent_bachelors_degree_or_higher,50.3,40503
2017,percent_bachelors_degree_or_higher,0,43531
2017,percent_bachelors_degree_or_higher,27.6,14869
2017,percent_bachelors_degree_or_higher,10.1,46175
2017,percent_bachelors_degree_or_higher,30.2,99111
2017,percent_bachelors_degree_or_higher,14.6,48420
2017,percent_bachelors_degree_or_higher,23.5,84744
2017,percent_bachelors_degree_or_higher,7.1,45734
2017,percent_bachelors_degree_or_higher,2.9,28424
2017,percent_bachelors_degree_or_higher,27.8,19033
2017,percent_bachelors_degree_or_higher,30.1,96776
2017,percent_bachelors_degree_or_higher,23.7,08037
2017,percent_bachelors_degree_or_higher,100,11973
2017,percent_bachelors_degree_or_higher,9.4,39562
2017,percent_bachelors_degree_or_higher,33.6,16105
2017,percent_bachelors_degree_or_higher,17.9,97630
2017,percent_bachelors_degree_or_higher,13.9,43543
2017,percent_bachelors_degree_or_higher,35.8,84032
2017,percent_bachelors_degree_or_higher,30.7,38111
2017,percent_bachelors_degree_or_higher,38.2,14623
2017,percent_bachelors_degree_or_higher,"-666,666,666",56593
2017,percent_bachelors_degree_or_higher,12.7,63134
2017,percent_bachelors_degree_or_higher,38.3,18036
2017,percent_bachelors_degree_or_higher,12.5,78377
2017,percent_bachelors_degree_or_higher,12.5,91732
2017,percent_bachelors_degree_or_higher,20.8,97836
2017,percent_bachelors_degree_or_higher,14.6,62428
2017,percent_bachelors_degree_or_higher,15.9,74129
2017,percent_bachelors_degree_or_higher,28.7,39737
2017,percent_bachelors_degree_or_higher,10.6,56482
2017,percent_bachelors_degree_or_higher,73,20171
2017,percent_bachelors_degree_or_higher,52.7,33180
2017,percent_bachelors_degree_or_higher,22.1,04438
2017,percent_bachelors_degree_or_higher,20.4,46031
2017,percent_bachelors_degree_or_higher,39.3,05255
2017,percent_bachelors_degree_or_higher,89,77010
2017,percent_bachelors_degree_or_higher,21.2,25419
2017,percent_bachelors_degree_or_higher,22.9,56571
2017,percent_bachelors_degree_or_higher,34.8,12198
2017,percent_bachelors_degree_or_higher,14.7,28208
2017,percent_bachelors_degree_or_higher,22,19562
2017,percent_bachelors_degree_or_higher,35.7,66018
2017,percent_bachelors_degree_or_higher,12.5,56545
2017,percent_bachelors_degree_or_higher,34.7,89449
2017,percent_bachelors_degree_or_higher,13.8,33870
2017,percent_bachelors_degree_or_higher,12.5,62443
2017,percent_bachelors_degree_or_higher,9.2,76687
2017,percent_bachelors_degree_or_higher,11.1,15059
2017,percent_bachelors_degree_or_higher,3.9,13117
2017,percent_bachelors_degree_or_higher,24,14787
2017,percent_bachelors_degree_or_higher,18.1,66087
2017,percent_bachelors_degree_or_higher,23.8,12192
2017,percent_bachelors_degree_or_higher,10.3,45732
2017,percent_bachelors_degree_or_higher,29.3,99518
2017,percent_bachelors_degree_or_higher,9.8,15710
2017,percent_bachelors_degree_or_higher,46,11746
2017,percent_bachelors_degree_or_higher,44.2,96815
2017,percent_bachelors_degree_or_higher,16.2,56131
2017,percent_bachelors_degree_or_higher,22.1,98022
2017,percent_bachelors_degree_or_higher,11.3,51354
2017,percent_bachelors_degree_or_higher,55.2,08035
2017,percent_bachelors_degree_or_higher,26.8,57020
2017,percent_bachelors_degree_or_higher,18.3,62681
2017,percent_bachelors_degree_or_higher,26.1,55806
2017,percent_bachelors_degree_or_higher,"-666,666,666",53031
2017,percent_bachelors_degree_or_higher,54.6,85755
2017,percent_bachelors_degree_or_higher,16.9,28379
2017,percent_bachelors_degree_or_higher,7.6,16236
2017,percent_bachelors_degree_or_higher,9.8,12855
2017,percent_bachelors_degree_or_higher,30.9,67736
2017,percent_bachelors_degree_or_higher,12.7,71260
2017,percent_bachelors_degree_or_higher,30.2,68428
2017,percent_bachelors_degree_or_higher,8.5,36016
2017,percent_bachelors_degree_or_higher,17.6,76265
2017,percent_bachelors_degree_or_higher,15.5,28622
2017,percent_bachelors_degree_or_higher,19.4,97411
2017,percent_bachelors_degree_or_higher,21.4,34476
2017,percent_bachelors_degree_or_higher,48.2,94019
2017,percent_bachelors_degree_or_higher,0,41099
2017,percent_bachelors_degree_or_higher,28.4,10950
2017,percent_bachelors_degree_or_higher,48.5,27571
2017,percent_bachelors_degree_or_higher,20.7,51029
2017,percent_bachelors_degree_or_higher,13.6,54139
2017,percent_bachelors_degree_or_higher,67.7,28203
2017,percent_bachelors_degree_or_higher,40.9,06095
2017,percent_bachelors_degree_or_higher,100,38365
2017,percent_bachelors_degree_or_higher,21.5,61448
2017,percent_bachelors_degree_or_higher,26.5,89191
2017,percent_bachelors_degree_or_higher,34.5,84638
2017,percent_bachelors_degree_or_higher,14.6,36353
2017,percent_bachelors_degree_or_higher,9.4,64466
2017,percent_bachelors_degree_or_higher,17.4,49010
2017,percent_bachelors_degree_or_higher,35.1,12723
2017,percent_bachelors_degree_or_higher,24.8,66533
2017,percent_bachelors_degree_or_higher,49.8,30076
2017,percent_bachelors_degree_or_higher,21.1,26384
2017,percent_bachelors_degree_or_higher,16.2,75766
2017,percent_bachelors_degree_or_higher,11.1,97347
2017,percent_bachelors_degree_or_higher,0,40376
2017,percent_bachelors_degree_or_higher,23.7,26347
2017,percent_bachelors_degree_or_higher,29.3,32407
2017,percent_bachelors_degree_or_higher,15.1,30175
