,State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev
382,AL,Montgomery,36116,32.3061941,-86.26816720000001,49593,54777,24162
383,AL,Montgomery,36110,32.4484229,-86.2496859,69004,300000,41886
384,AL,Montgomery,36109,32.4098492,-86.2260841,38679,28065,36734
385,AL,Montgomery,36117,32.353685,-86.16183000000001,135664,125792,75085
386,AL,Montgomery,36117,32.3578287,-86.2043556,96002,300000,46932
387,AL,Pike Road,36064,32.3507685,-86.09795140000001,99568,99257,51364
388,AL,Montgomery,36116,32.3289802,-86.20818759999999,87238,300000,48659
389,AL,Montgomery,36117,32.3092917,-86.1857537,86272,73460,56852
390,AL,Hope Hull,36043,32.198997999999996,-86.34438320000001,48871,21249,51652
391,AL,Montgomery,36108,32.317553600000004,-86.3782976,55287,36619,50965
392,AL,Birmingham,35217,33.5632457,-86.76404720000001,31849,23740,27884
393,AL,Decatur,35601,34.57125070000001,-86.97061490000002,65126,49578,55681
394,AL,Decatur,35601,34.5819489,-86.9944642,44728,30715,32247
395,AL,Decatur,35603,34.5167777,-86.97113490000001,50662,41789,38782
396,AL,Decatur,35601,34.549407099999996,-86.9778507,45554,31079,45011
397,AL,Hartselle,35640,34.493759399999995,-86.91718540000001,78301,57511,63529
398,AL,Somerville,35670,34.480579399999996,-86.7691975,45167,41084,30061
399,AL,Eva,35621,34.355841600000005,-86.7007545,48190,36191,42704
400,AL,Marion,36756,32.7209723,-87.39563309999998,47317,300000,32269
401,AL,Gordo,35466,33.3973636,-87.89292209999999,52298,29581,54192
402,AL,Carrollton,35447,33.2779491,-88.16794909999999,26820,15337,42456
403,AL,Birmingham,35206,33.559190799999996,-86.72335179999999,31502,23017,27647
404,AL,Troy,36081,31.864642100000005,-86.103939,55440,39745,48155
405,AL,Troy,36081,31.7469327,-85.9138355,38677,30309,34105
406,AL,Wedowee,36278,33.4264515,-85.52268259999998,44124,40935,29087
407,AL,Roanoke,36274,33.2143355,-85.3592685,56777,49691,42143
408,AL,Phenix City,36867,32.4742814,-85.0069988,26882,23200,19629
409,AL,Phenix City,36870,32.4815891,-85.03675859999998,47470,34531,41869
410,AL,Phenix City,36868,32.436776,-85.0748664,30365,24661,29060
411,AL,Phenix City,36868,32.2688008,-85.34917159999999,33523,22642,36256
412,AL,Moody,35004,33.614732700000005,-86.403975,63023,300000,41817
413,AL,Pell City,35128,33.564401600000004,-86.24049649999999,65548,54496,51644
414,AL,Birmingham,35204,33.512257899999994,-86.8441439,24534,15353,26832
415,AL,Ashville,35953,33.8613957,-86.1939665,55128,44569,47377
416,AL,Odenville,35120,33.71717279999999,-86.3824822,63437,61358,40278
417,AL,Hoover,35242,33.4410183,-86.678391,60199,52591,39421
418,AL,Birmingham,35242,33.4506559,-86.6285645,133935,123216,82192
419,AL,Hoover,35242,33.3868168,-86.75794640000001,114188,300000,46984
420,AL,Pelham,35124,33.320671399999995,-86.7920551,61447,300000,33919
421,AL,Alabaster,35007,33.2535295,-86.8084054,47515,38790,35105
422,AL,Birmingham,35242,33.3800273,-86.7161945,124681,111108,61531
423,AL,Maylene,35114,33.2309343,-86.9001761,64499,61078,48922
424,AL,Montevallo,35115,33.105153200000004,-86.83161329999999,67471,61618,58096
425,AL,Birmingham,35208,33.498996000000005,-86.8647606,27306,20635,24140
426,AL,Alabaster,35007,33.1840157,-86.8452865,81035,300000,48137
427,AL,Alabaster,35007,33.2328201,-86.7308277,114805,110344,67381
428,AL,Wilsonville,35186,33.2789886,-86.500775,67015,54838,56605
429,AL,Panola,35477,32.863881,-88.2623312,30720,23681,28204
430,AL,Oxford,36203,33.538797100000004,-85.8620266,74941,59257,51277
431,AL,Talladega,35160,33.4863993,-86.2098235,45623,48211,34985
432,AL,Talladega,35160,33.431756899999996,-86.09945429999999,30518,300000,18938
433,AL,Childersburg,35044,33.2597282,-86.3714709,20842,13928,18610
434,AL,Sylacauga,35150,33.148514399999996,-86.2131565,56039,300000,36402
435,AL,Sylacauga,35150,33.145858000000004,-86.250449,42395,38497,34664
436,AL,Birmingham,35204,33.4945909,-86.834764,20724,13490,21047
437,AL,Alexander City,35010,32.9486832,-85.9841238,40286,31306,39643
438,AL,Dadeville,36853,32.887890000000006,-85.69518670000001,57732,53384,44292
439,AL,Dadeville,36853,32.7193296,-85.799826,74831,65949,50599
440,AL,Tuscaloosa,35406,33.2801674,-87.4861527,126456,300000,64426
441,AL,Northport,35475,33.2870635,-87.577686,77645,75235,44939
442,AL,Buhl,35446,33.2005768,-87.7377348,51913,45486,32933
443,AL,Tuscaloosa,35406,33.2690466,-87.5203662,125421,107411,75182
444,AL,Brookwood,35444,33.3241425,-87.33135940000001,54986,43725,44263
445,AL,Cottondale,35453,33.1420294,-87.3825437,58765,51483,35724
446,AL,Cottondale,35453,33.1930468,-87.4548608,48158,39959,28523
447,AL,Birmingham,35235,33.596713,-86.6763136,53410,44414,41526
448,AL,Tuscaloosa,35405,33.1932756,-87.58328449999999,31061,24484,31856
449,AL,Tuscaloosa,35401,33.1887632,-87.54239079999999,28049,25211,21071
450,AL,Tuscaloosa,35404,33.180726799999995,-87.4937929,68542,47824,56598
451,AL,Tuscaloosa,35405,33.176298100000004,-87.5397897,29516,30584,18341
452,AL,Holt,35404,33.218458500000004,-87.495102,44856,36678,40719
453,AL,Jasper,35503,33.8786756,-87.3033145,69796,54429,49212
454,AL,Jasper,35504,33.8698205,-87.18725,48437,35721,39976
455,AL,Nauvoo,35578,33.9445989,-87.46468759999999,32015,21826,29990
456,AL,Oakman,35579,33.666598,-87.3615093,49334,32579,42545
457,AL,Cordova,35550,33.7269845,-87.1886153,51500,46017,40239
458,AL,Bessemer,35020,33.3914623,-86.94876049999999,35707,24378,32636
459,AL,Sipsey,35584,33.8481176,-87.0365448,45265,31524,44482
460,AL,Leroy,36548,31.417442600000005,-88.0504262,45381,28999,34110
461,AL,Camden,36726,32.012374,-87.2921068,28710,18681,35235
462,AL,Pine Apple,36768,31.893639299999997,-87.13865890000001,31636,23205,25782
463,AL,Louisville,36048,31.922275300000003,-85.4498309,36939,27636,33907
464,AL,Double Springs,35553,34.12687929999999,-87.38313559999999,39763,36936,22304
465,AL,Haleyville,35565,34.1936265,-87.5492688,36736,20436,42108
466,AL,Homewood,35209,33.4613607,-86.80058170000001,82907,64476,66179
467,AL,Leeds,35094,33.5565279,-86.56214840000001,42947,32289,42160
468,AL,Birmingham,35220,33.669152200000006,-86.6511913,72958,66976,42709
469,AL,Gardendale,35071,33.675835600000006,-86.7966575,64478,53139,50071
470,AL,Graysville,35073,33.6350049,-86.9946308,52012,42042,40021
471,AL,Irondale,35210,33.5445586,-86.6466397,62219,44282,57897
472,AL,Birmingham,35243,33.4361371,-86.7561579,140732,133231,83317
473,AL,Midfield,35228,33.441298100000004,-86.94244570000001,30586,27480,24560
474,AL,Bessemer,35022,33.33386289999999,-86.9127674,96563,91182,59474
475,AL,Hoover,35226,33.382200399999995,-86.8552686,118301,110028,67248
476,AL,Brent,35034,32.9533249,-87.00434659999999,50506,41379,42907
477,AL,Florence,35630,34.81202329999999,-87.624424,40060,28315,38509
478,AL,Florence,35634,34.961616299999996,-87.5143563,59353,47811,44923
479,AL,Trinity,35673,34.57105,-87.2129882,50843,34892,45383
480,AL,Auburn,36830,32.598546999999996,-85.5163458,40521,24321,41454
481,AL,Elmore,36025,32.4473511,-86.4768097,75875,61166,63335
482,AL,Opelika,36801,32.633037800000004,-85.38536440000001,30665,22207,31217
483,AL,Opelika,36804,32.497076899999996,-85.4025028,55067,39086,47067
484,AL,Athens,35611,34.8220771,-86.98131409999999,42963,35092,34814
485,AL,Hayneville,36040,32.0922981,-86.77769040000001,26622,17354,27609
486,AL,Tuskegee,36083,32.426004999999996,-85.6917046,36412,28544,32135
487,AL,Huntsville,35810,34.7679304,-86.63467829999999,42294,33121,30056
488,AL,Remlap,35133,33.840576399999996,-86.6350183,54667,46471,36483
489,AL,Huntsville,35816,34.7415924,-86.637675,36376,25216,34869
490,AL,Huntsville,35801,34.711924200000006,-86.5826594,79587,66704,54796
491,AL,Huntsville,35802,34.6536811,-86.52627159999999,94067,80758,59507
492,AL,Huntsville,35811,34.782744,-86.4057661,77787,69213,49812
493,AL,Huntsville,35806,34.7908679,-86.72927209999999,116068,109549,62384
494,AL,Madison,35758,34.717638799999996,-86.76675949999999,97765,93741,63278
495,AL,Dixons Mills,36736,32.062079499999996,-87.72773509999999,45191,33640,40691
496,AL,Winfield,35594,33.9577593,-87.75182840000001,56133,38275,54098
497,AL,Guntersville,35976,34.3505036,-86.25557979999999,43988,29075,41011
498,AL,Mobile,36603,30.6993359,-88.05917059999999,22203,15085,19617
499,AL,Georgiana,36033,31.7163243,-86.7533225,52208,42042,41432
500,AL,Mobile,36603,30.686873600000002,-88.060218,55238,42454,48099
501,AL,Mobile,36605,30.602075300000003,-88.0987938,46324,36369,42351
502,AL,Mobile,36607,30.6950269,-88.1140906,28217,20142,24349
503,AL,Mobile,36608,30.699265500000003,-88.1362176,101118,73032,76595
504,AL,Mobile,36608,30.6951429,-88.1824851,0,0,0
505,AL,Mobile,36693,30.623508,-88.1765802,71008,62620,53428
506,AL,Chickasaw,36611,30.7618781,-88.0886165,26337,20116,21663
507,AL,Semmes,36575,30.78278,-88.2128056,48430,44787,38003
508,AL,Mobile,36695,30.662894899999998,-88.213545,75214,56706,61257
509,AL,Mobile,36619,30.570406,-88.2179902,43982,32163,37414
510,AL,Anniston,36207,33.644808399999995,-85.79655699999999,59980,40580,59602
511,AL,Prichard,36610,30.7432485,-88.081799,25820,19718,25437
512,AL,Uriah,36480,31.325005400000002,-87.59912740000001,44326,26777,40267
513,AL,Montgomery,36108,32.3613688,-86.32894470000001,31018,14709,43204
514,AL,Montgomery,36111,32.3356893,-86.290787,54451,38772,52957
515,AL,Montgomery,36108,32.3515219,-86.36019499999999,33100,19480,39253
516,AL,Montgomery,36117,32.3716245,-86.2001367,46649,34723,44631
517,AL,Montgmomery,36109,32.3084355,-86.2231566,30257,24891,22041
518,AL,Ramer,36069,32.0637351,-86.0722109,46816,32820,39885
519,AL,Decatur,35601,34.6096797,-87.0198689,23165,14550,23456
520,AL,Decatur,35603,34.554091799999995,-87.010172,74890,63155,59315
521,AL,Jacksonville,36265,33.7661796,-85.7864612,54250,43854,40902
522,AL,Eva,35621,34.355841600000005,-86.7007545,54365,47202,43412
523,AL,Aliceville,35442,33.143676,-88.1111873,34635,23175,34742
524,AL,Woodland,36280,33.3674567,-85.3379448,47083,41874,40811
525,AL,Phenix City,36869,32.4323882,-85.03462059999998,39045,30117,32894
526,AK,Alakanuk,99554,62.71116,-164.644712,40008,33347,32543
527,AK,Anderson,99744,64.30828100000001,-149.16318700000002,93374,300000,43837
528,AK,Barrow,99723,71.2535,-156.800072,94285,78124,70054
529,AK,Buckland,99727,65.975886,-161.138732,63175,59795,43206
530,AK,Chevak,99563,61.531066,-165.597199,51011,41718,37096
531,AK,Chuathbaluk,99557,61.575539,-159.24707,48313,44853,38154
532,AK,Copper Center,99573,61.984549,-145.354343,57085,38571,51848
533,AK,Dillingham,99576,59.060472,-158.532223,79728,62878,60850
534,AK,Eielson Afb,99702,64.6733,-147.059464,68267,56650,41914
535,AK,False Pass,99583,54.872441,-163.33426799999998,71796,300000,48301
536,AK,Homer,99603,59.894505,-151.007044,76885,59124,54835
537,AK,Fairbanks,99709,64.951999,-147.970602,97802,300000,65155
538,AK,Healy,99743,63.95963199999999,-148.970842,95667,91135,57327
539,AK,Hughes,99745,66.044722,-154.237175,47031,33763,37726
540,AK,Kaktovik,99747,70.121285,-143.62775200000002,62545,45810,43599
541,AK,Kiana,99749,66.971322,-160.437625,58463,41209,52139
542,AK,Kodiak,99615,57.792391,-152.404536,74363,60544,56650
543,AK,Kwethluk,99621,60.793216,-161.43139,55482,44147,43722
544,AK,Ketchikan,99901,55.606676,-131.639976,0,0,0
545,AK,Mekoryuk,99630,60.37078100000001,-166.266749,43471,24491,37909
546,AK,Haines,99827,59.151182999999996,-135.356493,101864,300000,35736
547,AK,Allakaket,99720,66.53860300000001,-152.62129199999998,33847,27223,21247
548,AK,Noatak,99761,67.589497,-163.010332,65682,51784,49294
549,AK,Sheldon Point,99666,62.506535,-164.900384,58004,300000,45624
550,AK,Petersburg,99833,56.754282999999994,-132.873808,79191,66964,59802
551,AK,Anchorage,99501,61.355596999999996,-150.16935,77110,84804,54957
552,AK,Port Protection,99950,56.331881,-133.60641999999999,39794,26943,55547
553,AK,St. George,99591,56.592794,-169.624378,67102,300000,41868
554,AK,Selawik,99770,66.590751,-160.001206,55786,43243,40619
555,AK,Skagway,99840,59.46436,-135.275151,81352,69886,49197
556,AK,Stevens Village,99774,66.023707,-149.080314,20652,17126,19643
557,AK,Tanana,99777,65.184555,-152.054643,51237,45813,35996
558,AK,Glennallen,99588,62.068635,-146.12311599999998,0,0,0
559,AK,Unalakleet,99684,63.895578,-160.798136,73951,64415,53933
560,AK,Delta Junction,99737,64.152838,-145.906385,242857,300000,25317
561,AK,Ketchikan,99901,55.4499378,-131.10668470000002,97685,86630,64617
562,AK,Egegik,99579,58.2050652,-156.7051884,62733,50708,52096
563,AK,Wasilla,99687,61.5191219,-149.6716836,84692,82973,51487
564,AK,Wasilla,99654,61.586166799999994,-149.32355090000001,95014,86266,63620
565,AK,Kiana,99749,67.0050655,-160.0210864,58546,45462,45306
566,AK,Tok,99780,63.6472192,-142.8271144,54967,45144,46848
567,AK,Takotna,99675,62.86009549999999,-157.0581667,53751,40060,45019
568,AK,Anchorage,99508,61.2167015,-149.7927444,64869,53765,47295
569,AK,Chugiak,99567,61.3488245,-149.3997957,133300,300000,60207
570,AK,Eagle River,99577,61.3098218,-149.5060219,109312,105321,65670
571,AK,Anchorage,99501,61.22955989999999,-149.8930372,46024,40752,34333
572,AK,Anchorage,99504,61.217081799999995,-149.7672141,62940,54003,49175
573,AK,Anchorage,99504,61.2233721,-149.7233267,77951,300000,57464
574,AK,Anchorage,99508,61.2030942,-149.7923741,77947,300000,55262
575,AK,Anchorage,99501,61.2102868,-149.87598390000002,62693,31880,72735
576,AK,Anchorage,99517,61.201159700000005,-149.9490164,128395,300000,72292
577,AK,Anchorage,99508,61.191810399999994,-149.8532543,117755,300000,66123
578,AK,Anchorage,99508,61.19108489999999,-149.80300400000002,83006,73337,57379
579,AK,Anchorage,99508,61.2032461,-149.824025,92042,84964,53722
580,AK,Anchorage,99504,61.2022012,-149.76440569999997,97885,300000,47596
581,AK,Anchorage,99507,61.17388149999999,-149.848285,89946,83403,43459
582,AK,Anchorage,99503,61.1839061,-149.8805455,71733,59794,60241
583,AK,Anchorage,99517,61.18794820000001,-149.92269850000002,58345,300000,41274
584,AK,Anchorage,99502,61.16481070000001,-150.1778033,115266,115283,81014
585,AK,Anchorage,99502,61.1478499,-149.9252509,95568,79940,55248
586,AK,Anchorage,99518,61.1593799,-149.8999659,86400,84689,40302
587,AK,Anchorage,99507,61.1594375,-149.8193627,81726,65511,54440
588,AK,Anchorage,99515,61.122781,-149.9633763,92426,300000,47964
589,AK,Anchorage,99507,61.130389,-149.84536640000002,82394,300000,44169
590,AK,Anchorage,99517,61.18794820000001,-149.92269850000002,70573,58231,53627
591,AK,Anchorage,99516,61.1015721,-149.8226304,144635,138010,79563
592,AK,Girdwood,99587,60.9724621,-149.0849841,94928,300000,65593
593,AK,Bethel,99559,60.8141554,-161.85080969999999,90822,72540,71288
594,AK,Dillingham,99576,58.9684384,-158.6734216,92923,72645,65232
595,AK,Fairbanks,99701,64.8278726,-147.72466619999997,69802,45653,59865
596,AK,Fairbanks,99709,64.8542939,-147.7832776,61158,300000,40810
597,AK,Fairbanks,99701,64.80426870000001,-147.8115419,96348,66143,79400
598,AK,Fairbanks,99709,64.9027074,-147.79517819999998,84823,300000,51136
599,AK,North Pole,99705,64.7752542,-147.24846090000003,98668,82163,53448
600,AK,Fairbanks,99701,64.9637292,-146.5953029,72074,70536,33143
601,AK,Anchorage,99507,61.1594375,-149.8193627,97038,94845,47365
602,AK,Hoonah,99829,58.0735321,-135.513003,65020,54682,50103
603,AK,Juneau,99801,58.3972,-134.57198569999997,92293,78817,74866
604,AK,Juneau,99801,58.43430229999999,-133.88118870000002,81155,67934,62739
605,AK,Moose Pass,99631,60.6153549,-149.3727833,89805,75180,67992
606,AK,Kenai,99611,60.583856499999996,-151.3261799,66103,60259,51609
607,AK,Nikolaevsk,99556,59.8999551,-151.5703879,56071,42495,48452
608,AK,Fritz Creek,99603,59.80685989999999,-151.1233016,82980,71183,63488
609,AK,Ketchikan,99901,55.371516099999994,-131.6695939,75033,64332,53249
610,AK,Larsen Bay,99624,57.5020153,-153.5635123,84545,80106,44616
611,AK,Saint Mary's,99658,62.2830603,-163.1909034,49429,40341,38499
612,AK,Anchorage,99516,61.05328910000001,-149.7028074,159063,300000,77818
613,AK,Palmer,99645,61.71709250000001,-149.1964285,89437,79780,57917
614,AK,Wasilla,99687,61.5191219,-149.6716836,81463,78817,49828
615,AK,Wasilla,99645,61.661322,-149.4872195,78371,78819,52411
616,AK,Wasilla,99654,61.6021527,-149.3433531,93393,77579,59873
617,AK,Palmer,99645,61.5337269,-148.9877062,96211,83667,60656
618,AK,Nome,99762,64.6079069,-165.453872,96042,86030,64223
619,AK,Kiana,99749,67.0050655,-160.0210864,57070,42202,48333
620,AK,Petersburg,99833,57.1124581,-133.0085979,77876,66727,56577
621,AK,Metlakatla,99926,55.138352000000005,-131.4704235,69964,48663,58581
622,AK,Sitka,99835,57.0451454,-135.3522511,80041,59519,65235
623,AK,Fairbanks,99701,64.8328149,-147.7589866,57814,41445,51258
624,AK,Copper Center,99573,62.034479000000005,-143.9221674,50328,32182,44831
625,AK,Tatitlek,99677,60.6553471,-147.4091896,98618,87924,73901
626,AK,Huslia,99746,65.5705181,-155.67365790000002,40950,29945,34933
627,AK,Eagle River,99577,61.3286309,-149.53799740000002,100792,97257,64444
628,AK,Fairbanks,99701,64.8899711,-147.5765503,99901,300000,62946
629,AK,Hoonah,99829,58.0735321,-135.513003,67572,54083,53579
630,AK,Sterling,99672,60.2648699,-150.61056230000003,81749,70749,59378
631,AZ,Sells,85634,31.902547,-111.780387,58579,11622,79050
632,AZ,Eloy,85131,32.750787,-111.670454,51765,43020,38386
633,AZ,Littlefield,86432,36.907098,-113.93631299999998,56286,45147,39008
634,AZ,Bowie,85605,32.324831,-109.484454,35045,32050,24950
635,AZ,Tuba City,86045,35.853193,-111.42858500000001,41489,34601,35089
636,AZ,Tucson,85739,32.484902000000005,-110.89963300000001,61934,50113,48909
637,AZ,Chinle,86503,36.491359,-110.049912,27046,16974,35416
638,AZ,Kingman,86401,35.220358000000004,-114.0723,104815,300000,77396
639,AZ,Globe,85501,33.430941,-110.74648300000001,112500,300000,9129
640,AZ,Globe,85501,33.35838,-110.659327,172052,226983,110818
641,AZ,Yuma,85364,32.709354,-114.678223,41087,39081,20446
642,AZ,Globe,85501,33.351209999999995,-110.705266,98549,300000,44082
643,AZ,Polacca,86042,35.831663,-110.36889199999999,39442,24081,37496
644,AZ,Flagstaff,86001,35.255416,-111.725274,122937,112343,77704
645,AZ,Gilbert,85295,33.310345,-111.743121,94418,84020,59877
646,AZ,Dolan Springs,86441,36.004418,-113.804103,0,0,0
647,AZ,Winkelman,85292,32.994887,-110.779872,39634,38040,26441
648,AZ,Holbrook,86025,35.40925,-110.11443899999999,34976,29443,26478
649,AZ,Kayenta,86033,36.717169,-110.26045900000001,40895,30296,37669
650,AZ,Kykotsmovi,86039,35.810245,-110.656849,38972,33678,38997
651,AZ,Littlefield,86432,36.866273,-113.93583799999999,74202,300000,22725
652,AZ,Sells,85634,32.170295,-112.134197,25541,21778,18256
653,AZ,Dolan Springs,86441,35.953156,-114.07887099999999,30685,23431,24873
654,AZ,Mohave Valley,86440,34.944901,-114.590643,49684,66140,37623
655,AZ,Temp,85282,31.362463,-110.93353799999998,41648,27728,42696
656,AZ,Payson,85541,34.180335,-111.34301200000002,53625,300000,30475
657,AZ,Payson,85547,34.243893,-111.31884,52431,43324,39968
658,AZ,Pima,85543,32.88156,-109.843764,55575,46917,43979
659,AZ,Douglas,85608,31.360894000000002,-109.566052,23530,16730,19264
660,AZ,Somerton,85350,32.594384999999996,-114.655084,25662,23397,16677
661,AZ,Tonto Basin,85553,33.657393,-111.127051,39704,300000,19480
662,AZ,Green Valley,85614,31.932739,-110.96536,77054,68043,46382
663,AZ,San Manuel,85631,32.60603,-110.64711299999999,51403,43469,34231
664,AZ,Second Mesa,86043,35.851387,-110.49798999999999,38280,31960,33786
665,AZ,Sierra Vista,85635,31.565409999999996,-110.314508,69646,58812,53035
